,0.0,0.0.1,0.1,0.1.1,0.2,0.2.1,0.30000000000000004,0.30000000000000004.1,0.4,0.4.1,0.5,0.5.1,0.6000000000000001,0.6000000000000001.1,0.7000000000000001,0.7000000000000001.1,0.8,0.8.1,0.9,0.9.1,1.0,1.0.1
gene_3_129,1691.0,757.0,1467.0,1616.0,1017.0,1392.0,1981.0,1006.0,2448.0,1820.0,1602.0,1404.0,1960.0,1556.0,1661.0,1458.0,2100.0,1431.0,1601.0,1339.0,1123.0,1231.0
gene_3_130,1201.0,1493.0,2192.0,1483.0,2201.0,1854.0,1365.0,1187.0,1835.0,2489.0,1136.0,1700.0,2146.0,1720.0,1859.0,1663.0,2589.0,1533.0,1833.0,1653.0,1404.0,1966.0
gene_3_131,6653.0,6495.0,3006.0,3314.0,875.0,1428.0,675.0,654.0,733.0,605.0,341.0,375.0,511.0,529.0,350.0,214.0,549.0,392.0,556.0,1000.0,957.0,787.0
gene_3_132,542.0,970.0,747.0,524.0,792.0,1039.0,610.0,664.0,606.0,887.0,624.0,577.0,733.0,385.0,507.0,536.0,621.0,648.0,521.0,464.0,372.0,542.0
gene_3_133,689.0,898.0,418.0,530.0,993.0,591.0,644.0,754.0,799.0,662.0,1057.0,820.0,1042.0,808.0,936.0,759.0,1416.0,1736.0,1492.0,2092.0,1617.0,2170.0
gene_3_134,796.0,610.0,658.0,1066.0,915.0,962.0,754.0,868.0,620.0,816.0,773.0,620.0,891.0,879.0,655.0,1306.0,1253.0,870.0,570.0,636.0,853.0,655.0
gene_3_135,426.0,365.0,253.0,306.0,280.0,202.0,228.0,161.0,136.0,165.0,161.0,156.0,154.0,213.0,229.0,271.0,368.0,394.0,587.0,376.0,796.0,1129.0
gene_3_136,277.0,274.0,213.0,221.0,139.0,287.0,286.0,264.0,231.0,211.0,244.0,256.0,311.0,173.0,189.0,328.0,258.0,187.0,330.0,268.0,247.0,140.0
gene_3_137,373.0,613.0,1075.0,978.0,626.0,945.0,1515.0,1698.0,2823.0,1047.0,2242.0,3716.0,1722.0,1839.0,1242.0,1035.0,738.0,1277.0,789.0,908.0,659.0,869.0
gene_3_138,984.0,758.0,889.0,852.0,861.0,1031.0,1248.0,644.0,744.0,935.0,1187.0,864.0,654.0,991.0,854.0,525.0,382.0,783.0,1631.0,672.0,796.0,750.0
gene_3_139,342.0,326.0,579.0,405.0,372.0,359.0,972.0,384.0,1279.0,863.0,1075.0,1596.0,999.0,1203.0,1709.0,1115.0,1990.0,5058.0,5613.0,4343.0,14397.0,8335.0
gene_3_140,1096.0,787.0,867.0,924.0,1461.0,1100.0,1064.0,898.0,1002.0,1337.0,1131.0,1096.0,1207.0,469.0,907.0,798.0,1053.0,1237.0,1602.0,905.0,1047.0,1326.0
gene_3_141,1757.0,2149.0,1825.0,1327.0,1111.0,1692.0,2084.0,1698.0,1005.0,1069.0,762.0,1360.0,653.0,692.0,632.0,668.0,713.0,378.0,475.0,749.0,424.0,634.0
gene_3_142,1136.0,1266.0,893.0,936.0,940.0,633.0,1091.0,1096.0,918.0,849.0,875.0,1079.0,784.0,1313.0,1352.0,1113.0,891.0,789.0,855.0,1220.0,864.0,741.0
gene_3_143,2881.0,2068.0,2375.0,2827.0,1303.0,2288.0,1162.0,1689.0,1399.0,1438.0,984.0,856.0,791.0,1067.0,553.0,772.0,521.0,551.0,443.0,399.0,527.0,382.0
gene_3_144,1206.0,1114.0,754.0,1244.0,908.0,1132.0,1164.0,1247.0,829.0,1002.0,1120.0,1188.0,1068.0,1069.0,1001.0,971.0,1046.0,1018.0,1144.0,992.0,1134.0,1067.0
gene_3_145,1345.0,1018.0,1673.0,1340.0,1128.0,1572.0,846.0,1097.0,470.0,578.0,580.0,634.0,464.0,826.0,664.0,985.0,1322.0,1412.0,1217.0,1983.0,1272.0,1752.0
gene_3_146,1395.0,1584.0,900.0,527.0,710.0,923.0,831.0,1473.0,1635.0,1869.0,1058.0,1064.0,2259.0,1010.0,1346.0,1363.0,1115.0,1107.0,677.0,820.0,670.0,796.0
gene_3_147,1048.0,1091.0,524.0,547.0,227.0,352.0,150.0,234.0,213.0,147.0,149.0,140.0,186.0,179.0,274.0,280.0,407.0,446.0,1092.0,920.0,2843.0,2507.0
gene_3_148,302.0,342.0,229.0,254.0,304.0,274.0,268.0,262.0,291.0,316.0,301.0,282.0,296.0,248.0,255.0,314.0,228.0,250.0,254.0,305.0,229.0,314.0
gene_3_149,678.0,504.0,645.0,513.0,493.0,610.0,676.0,572.0,894.0,914.0,1395.0,1141.0,1503.0,1539.0,1426.0,1739.0,1719.0,1699.0,2145.0,1524.0,1948.0,1724.0
gene_3_150,895.0,994.0,1012.0,1510.0,1121.0,859.0,1070.0,912.0,848.0,1222.0,1248.0,1119.0,1149.0,1008.0,808.0,1129.0,1043.0,1010.0,1362.0,879.0,1644.0,1304.0
gene_3_151,179.0,154.0,409.0,260.0,745.0,480.0,742.0,950.0,2132.0,1660.0,3307.0,3766.0,3061.0,3751.0,5971.0,5102.0,7204.0,6029.0,11177.0,6138.0,7577.0,7304.0
gene_3_152,3627.0,3208.0,1891.0,2638.0,2744.0,2474.0,3971.0,3331.0,3195.0,3791.0,2116.0,2776.0,4470.0,4829.0,4191.0,3549.0,2458.0,2828.0,2212.0,3493.0,3014.0,3047.0
gene_3_153,1625.0,1705.0,1488.0,1432.0,874.0,832.0,871.0,887.0,658.0,819.0,672.0,628.0,765.0,819.0,558.0,612.0,663.0,928.0,992.0,1052.0,1493.0,1052.0
gene_3_154,788.0,968.0,760.0,631.0,755.0,826.0,939.0,846.0,779.0,921.0,902.0,713.0,963.0,838.0,904.0,836.0,1064.0,820.0,981.0,1079.0,924.0,725.0
gene_3_155,396.0,358.0,697.0,572.0,943.0,803.0,1205.0,1197.0,1319.0,1276.0,1227.0,1081.0,966.0,908.0,806.0,899.0,454.0,508.0,234.0,234.0,123.0,124.0
gene_3_156,760.0,787.0,722.0,743.0,670.0,899.0,692.0,605.0,754.0,855.0,634.0,610.0,746.0,883.0,764.0,792.0,658.0,614.0,693.0,695.0,603.0,569.0
gene_3_157,761.0,787.0,598.0,1268.0,291.0,1027.0,336.0,497.0,525.0,552.0,1026.0,558.0,706.0,509.0,428.0,1111.0,680.0,749.0,711.0,940.0,975.0,1081.0
gene_3_158,604.0,950.0,712.0,766.0,401.0,492.0,678.0,520.0,649.0,521.0,1128.0,827.0,689.0,1000.0,745.0,747.0,620.0,883.0,736.0,332.0,1015.0,630.0
gene_3_159,2833.0,3135.0,1049.0,1201.0,560.0,476.0,330.0,386.0,195.0,206.0,170.0,106.0,92.0,101.0,112.0,114.0,175.0,183.0,253.0,192.0,455.0,469.0
gene_3_160,229.0,229.0,243.0,192.0,218.0,208.0,266.0,214.0,321.0,265.0,265.0,162.0,210.0,207.0,237.0,189.0,190.0,175.0,200.0,262.0,300.0,213.0
gene_3_161,1503.0,1096.0,626.0,760.0,784.0,586.0,826.0,785.0,784.0,911.0,778.0,869.0,1757.0,1616.0,1425.0,1312.0,1701.0,1255.0,1821.0,1548.0,1760.0,1692.0
gene_3_162,764.0,1396.0,1032.0,792.0,1533.0,925.0,1624.0,914.0,1190.0,1176.0,1228.0,758.0,1120.0,942.0,756.0,1033.0,599.0,1300.0,1091.0,1457.0,885.0,759.0
gene_3_163,861.0,965.0,2216.0,2031.0,2387.0,3008.0,2866.0,2312.0,2979.0,3065.0,2760.0,3490.0,2991.0,2679.0,1217.0,1506.0,728.0,1023.0,446.0,338.0,152.0,135.0
gene_3_164,2239.0,2138.0,1957.0,1585.0,1349.0,2346.0,1965.0,1308.0,1800.0,1932.0,1745.0,2032.0,1834.0,1817.0,1820.0,1649.0,2189.0,1549.0,2408.0,1928.0,1623.0,2046.0
gene_3_165,937.0,1064.0,961.0,930.0,882.0,733.0,600.0,742.0,794.0,686.0,723.0,645.0,745.0,776.0,769.0,839.0,818.0,919.0,1094.0,952.0,948.0,1054.0
gene_3_166,661.0,711.0,667.0,705.0,653.0,728.0,648.0,726.0,717.0,756.0,717.0,809.0,902.0,722.0,834.0,608.0,808.0,639.0,705.0,975.0,777.0,841.0
gene_3_167,136.0,236.0,652.0,579.0,1694.0,1934.0,2706.0,2588.0,4949.0,3990.0,9440.0,6832.0,4786.0,8630.0,6704.0,5521.0,4686.0,7313.0,2068.0,1944.0,910.0,938.0
gene_3_168,2791.0,2735.0,3022.0,3371.0,2629.0,3408.0,4107.0,4166.0,3348.0,3568.0,2637.0,4919.0,2651.0,5310.0,2451.0,2742.0,6038.0,3511.0,2551.0,6069.0,2784.0,2553.0
gene_3_169,1307.0,1692.0,963.0,1492.0,1412.0,1266.0,1143.0,1473.0,875.0,918.0,738.0,662.0,967.0,615.0,769.0,1053.0,744.0,698.0,882.0,970.0,777.0,891.0
gene_3_170,1114.0,693.0,1023.0,900.0,712.0,797.0,969.0,717.0,1154.0,898.0,1000.0,1059.0,825.0,1033.0,654.0,1233.0,1098.0,896.0,755.0,695.0,1203.0,876.0
gene_3_171,6727.0,8196.0,1684.0,2174.0,790.0,435.0,246.0,283.0,202.0,187.0,109.0,143.0,166.0,138.0,205.0,210.0,420.0,252.0,897.0,1153.0,2442.0,2543.0
gene_3_172,535.0,304.0,376.0,451.0,367.0,311.0,427.0,272.0,335.0,428.0,387.0,273.0,287.0,385.0,418.0,460.0,415.0,492.0,320.0,218.0,365.0,476.0
gene_3_173,893.0,1229.0,1824.0,2265.0,1671.0,1586.0,1747.0,1835.0,1150.0,1824.0,621.0,1215.0,703.0,650.0,767.0,855.0,847.0,854.0,742.0,663.0,1024.0,932.0
gene_3_174,1025.0,961.0,1002.0,1272.0,1081.0,836.0,695.0,1046.0,1136.0,861.0,1032.0,1112.0,860.0,1162.0,869.0,576.0,981.0,1159.0,1230.0,1085.0,952.0,1196.0
gene_3_175,249.0,367.0,1130.0,691.0,1268.0,999.0,1036.0,1227.0,1723.0,2435.0,3879.0,2826.0,3418.0,3477.0,4201.0,6084.0,7251.0,4981.0,8142.0,11385.0,7754.0,10305.0
gene_3_176,2709.0,3498.0,2915.0,2859.0,3459.0,2579.0,2350.0,2206.0,4269.0,4256.0,3349.0,2684.0,3068.0,2927.0,1770.0,2503.0,2193.0,2849.0,2633.0,3059.0,3852.0,3245.0
gene_3_177,826.0,1108.0,820.0,1052.0,1314.0,1181.0,2109.0,1168.0,2418.0,1244.0,1259.0,1830.0,1850.0,1968.0,637.0,842.0,618.0,842.0,639.0,677.0,851.0,867.0
gene_3_178,703.0,1213.0,1103.0,1062.0,878.0,675.0,1100.0,967.0,858.0,1236.0,1114.0,691.0,887.0,1159.0,1486.0,1023.0,622.0,1136.0,1061.0,742.0,930.0,922.0
gene_3_179,2683.0,2531.0,3006.0,2818.0,2418.0,2137.0,1886.0,2522.0,1569.0,1355.0,816.0,1090.0,1020.0,747.0,589.0,573.0,522.0,353.0,261.0,215.0,140.0,123.0
gene_3_180,1353.0,917.0,772.0,882.0,983.0,1040.0,1219.0,1096.0,1027.0,1292.0,1072.0,815.0,1065.0,1025.0,1496.0,994.0,966.0,937.0,1091.0,1090.0,925.0,1344.0
gene_3_181,657.0,647.0,886.0,908.0,797.0,1055.0,1025.0,1126.0,1582.0,1651.0,1468.0,1512.0,1379.0,1883.0,1585.0,2124.0,1358.0,1445.0,1530.0,986.0,938.0,1027.0
gene_3_182,1779.0,1277.0,1772.0,1392.0,1394.0,1255.0,1004.0,1067.0,1484.0,1211.0,1789.0,1413.0,1486.0,1115.0,1172.0,1293.0,1105.0,1158.0,1386.0,1499.0,1432.0,1347.0
gene_3_183,1947.0,2628.0,1893.0,1204.0,827.0,816.0,453.0,414.0,357.0,461.0,672.0,378.0,443.0,494.0,861.0,529.0,1742.0,1115.0,2525.0,2089.0,8386.0,7936.0
gene_3_184,435.0,432.0,539.0,674.0,887.0,569.0,483.0,790.0,723.0,777.0,495.0,723.0,478.0,668.0,594.0,543.0,405.0,665.0,638.0,668.0,732.0,647.0
gene_3_185,942.0,467.0,793.0,583.0,729.0,830.0,680.0,476.0,1072.0,673.0,1104.0,2066.0,1198.0,1482.0,1351.0,1974.0,1197.0,1862.0,1148.0,1170.0,750.0,1358.0
gene_3_186,681.0,1115.0,894.0,839.0,1100.0,1177.0,866.0,845.0,975.0,764.0,899.0,985.0,1205.0,1420.0,1195.0,992.0,1045.0,1429.0,836.0,655.0,1204.0,870.0
gene_3_187,3142.0,1937.0,1055.0,822.0,627.0,427.0,222.0,277.0,184.0,294.0,101.0,163.0,132.0,111.0,107.0,171.0,268.0,248.0,775.0,609.0,1427.0,573.0
gene_3_188,259.0,317.0,268.0,277.0,380.0,153.0,336.0,167.0,154.0,161.0,201.0,291.0,322.0,440.0,309.0,279.0,200.0,156.0,230.0,250.0,311.0,263.0
gene_3_189,1921.0,952.0,1348.0,1578.0,1151.0,1573.0,2011.0,2051.0,1523.0,1285.0,1337.0,1270.0,1344.0,897.0,1118.0,1236.0,616.0,980.0,651.0,816.0,743.0,1163.0
gene_3_190,2270.0,1620.0,1127.0,1932.0,1154.0,1791.0,1029.0,1401.0,1734.0,491.0,838.0,1366.0,1504.0,1044.0,972.0,1427.0,2342.0,1751.0,747.0,1453.0,1020.0,1652.0
gene_3_191,392.0,430.0,272.0,303.0,150.0,212.0,154.0,169.0,155.0,119.0,187.0,217.0,233.0,206.0,240.0,313.0,619.0,500.0,992.0,881.0,3297.0,3441.0
gene_3_192,238.0,200.0,224.0,251.0,292.0,238.0,273.0,259.0,262.0,186.0,227.0,192.0,302.0,202.0,259.0,241.0,206.0,289.0,238.0,194.0,265.0,224.0
gene_3_193,1029.0,927.0,1383.0,1335.0,1416.0,1349.0,1608.0,1681.0,2205.0,1641.0,1758.0,1676.0,1458.0,1495.0,1105.0,1183.0,913.0,834.0,922.0,767.0,511.0,630.0
gene_3_194,1199.0,1121.0,1152.0,937.0,1161.0,952.0,768.0,1364.0,1368.0,1221.0,1060.0,1023.0,1417.0,1107.0,1065.0,1200.0,1219.0,1037.0,1293.0,858.0,1066.0,1008.0
gene_3_195,7583.0,8746.0,6883.0,6560.0,4771.0,4580.0,3857.0,4056.0,3861.0,3212.0,3401.0,3129.0,2047.0,2234.0,1956.0,2272.0,2066.0,1598.0,1207.0,1279.0,1082.0,1375.0
gene_3_196,3628.0,3068.0,3543.0,3067.0,3233.0,3680.0,2626.0,2624.0,2952.0,4184.0,2814.0,2903.0,2849.0,3128.0,2446.0,2916.0,3121.0,3078.0,3053.0,2265.0,3360.0,3360.0
gene_3_197,1865.0,1517.0,1396.0,917.0,808.0,1449.0,916.0,774.0,769.0,811.0,646.0,794.0,861.0,860.0,713.0,864.0,637.0,1042.0,522.0,636.0,647.0,939.0
gene_3_198,585.0,605.0,747.0,798.0,1096.0,859.0,397.0,842.0,515.0,632.0,892.0,885.0,768.0,832.0,781.0,665.0,841.0,1202.0,1004.0,1350.0,828.0,839.0
gene_3_199,8034.0,9351.0,1896.0,1948.0,697.0,847.0,343.0,278.0,178.0,230.0,125.0,119.0,148.0,191.0,239.0,193.0,426.0,366.0,1257.0,1015.0,3351.0,3099.0
gene_3_200,397.0,276.0,250.0,468.0,376.0,312.0,415.0,386.0,342.0,302.0,300.0,385.0,326.0,410.0,360.0,418.0,414.0,478.0,274.0,377.0,306.0,466.0
gene_3_201,1789.0,1728.0,1577.0,2274.0,1686.0,3509.0,1590.0,2666.0,1777.0,1587.0,1055.0,686.0,1127.0,529.0,1055.0,1034.0,986.0,325.0,728.0,438.0,670.0,990.0
gene_3_202,1187.0,765.0,1459.0,630.0,1020.0,659.0,1028.0,1466.0,1355.0,777.0,1736.0,1207.0,848.0,607.0,2243.0,1015.0,990.0,1601.0,2423.0,1322.0,1494.0,1142.0
gene_3_203,1140.0,1236.0,1949.0,1265.0,1737.0,3239.0,2787.0,3658.0,3164.0,3676.0,2925.0,2909.0,2270.0,2691.0,1617.0,2057.0,686.0,738.0,498.0,333.0,94.0,136.0
gene_3_204,1777.0,2163.0,1392.0,1838.0,2567.0,2400.0,1892.0,1635.0,1692.0,1543.0,1610.0,2269.0,1692.0,1791.0,2238.0,1545.0,1307.0,1698.0,1897.0,1513.0,2291.0,1880.0
gene_3_205,495.0,1014.0,824.0,1110.0,571.0,623.0,463.0,882.0,676.0,1044.0,1291.0,725.0,1971.0,1571.0,1186.0,1049.0,1183.0,2515.0,1536.0,2508.0,1451.0,507.0
gene_3_206,1005.0,1187.0,980.0,463.0,661.0,1484.0,1438.0,935.0,994.0,1397.0,717.0,601.0,1475.0,623.0,1582.0,731.0,694.0,945.0,1198.0,1895.0,1469.0,864.0
gene_3_207,124.0,143.0,142.0,195.0,207.0,199.0,178.0,261.0,401.0,306.0,385.0,418.0,884.0,742.0,690.0,704.0,956.0,1094.0,2175.0,1291.0,3438.0,3251.0
gene_3_208,398.0,523.0,604.0,360.0,367.0,463.0,352.0,457.0,497.0,465.0,310.0,420.0,314.0,273.0,399.0,273.0,491.0,290.0,325.0,501.0,325.0,391.0
gene_3_209,519.0,737.0,962.0,798.0,833.0,877.0,561.0,479.0,522.0,822.0,590.0,916.0,576.0,1500.0,905.0,914.0,1494.0,1174.0,1065.0,2268.0,1408.0,2584.0
gene_3_210,755.0,1121.0,1223.0,808.0,968.0,756.0,612.0,970.0,792.0,999.0,1201.0,999.0,505.0,609.0,826.0,1007.0,985.0,1365.0,1799.0,908.0,835.0,893.0
gene_3_211,4320.0,11104.0,5038.0,7872.0,9918.0,8807.0,5232.0,4020.0,4107.0,3604.0,2526.0,2135.0,1787.0,1835.0,913.0,1350.0,836.0,688.0,379.0,451.0,236.0,162.0
gene_3_212,2695.0,4107.0,3029.0,4121.0,4452.0,1954.0,1968.0,3496.0,2976.0,2544.0,2451.0,1882.0,2006.0,3215.0,2587.0,1407.0,2623.0,3929.0,4695.0,2412.0,3632.0,2243.0
gene_3_213,485.0,758.0,565.0,620.0,878.0,964.0,1039.0,790.0,692.0,723.0,498.0,937.0,931.0,1625.0,1281.0,990.0,1002.0,1361.0,1869.0,2288.0,1818.0,2167.0
gene_3_214,1147.0,998.0,1223.0,807.0,694.0,649.0,1290.0,1040.0,690.0,977.0,1218.0,977.0,753.0,754.0,793.0,1379.0,867.0,1247.0,935.0,1182.0,934.0,1125.0
gene_3_215,226.0,509.0,386.0,464.0,510.0,389.0,528.0,1125.0,751.0,872.0,1150.0,797.0,1024.0,1326.0,2838.0,1875.0,1111.0,2189.0,3111.0,2077.0,3863.0,3252.0
gene_3_216,1256.0,920.0,734.0,1399.0,717.0,818.0,1297.0,1235.0,1325.0,754.0,1118.0,1026.0,1130.0,618.0,890.0,1359.0,1072.0,1063.0,837.0,1183.0,967.0,1424.0
gene_3_217,1898.0,1535.0,1444.0,1375.0,1186.0,2027.0,1489.0,798.0,784.0,699.0,606.0,580.0,974.0,586.0,716.0,772.0,577.0,418.0,322.0,1080.0,1299.0,1135.0
gene_3_218,609.0,881.0,1249.0,507.0,903.0,1374.0,823.0,864.0,1251.0,809.0,1206.0,881.0,1048.0,1616.0,1145.0,1050.0,1109.0,1194.0,1017.0,1025.0,1257.0,1074.0
gene_3_219,3100.0,3427.0,4392.0,5199.0,6457.0,6315.0,7722.0,8242.0,8384.0,8905.0,8835.0,8009.0,5755.0,7556.0,6690.0,4626.0,3915.0,3564.0,1723.0,2152.0,1090.0,921.0
gene_3_220,5494.0,5268.0,5745.0,5081.0,5148.0,5219.0,6562.0,5145.0,5659.0,6469.0,5399.0,4935.0,5502.0,6818.0,4882.0,5970.0,4095.0,4730.0,5045.0,5188.0,5415.0,5810.0
gene_3_221,1394.0,834.0,1005.0,1125.0,645.0,933.0,562.0,734.0,538.0,757.0,596.0,966.0,895.0,747.0,847.0,1094.0,982.0,1092.0,1103.0,1482.0,2182.0,1190.0
gene_3_222,1058.0,1240.0,1266.0,864.0,805.0,852.0,782.0,729.0,790.0,625.0,625.0,1009.0,1110.0,1061.0,543.0,707.0,829.0,786.0,1134.0,749.0,826.0,947.0
gene_3_223,95.0,165.0,173.0,332.0,391.0,303.0,524.0,503.0,872.0,805.0,1733.0,975.0,1541.0,1799.0,2190.0,1128.0,3457.0,2982.0,4385.0,4114.0,9946.0,10222.0
gene_3_224,1341.0,664.0,1763.0,1769.0,1674.0,922.0,1281.0,983.0,677.0,1040.0,1231.0,1355.0,1656.0,1127.0,1241.0,727.0,1588.0,609.0,1599.0,1393.0,1740.0,939.0
gene_3_225,1487.0,903.0,1626.0,2979.0,1854.0,1601.0,1489.0,1483.0,2074.0,2385.0,1848.0,1781.0,2195.0,1911.0,1338.0,2997.0,1932.0,1685.0,2361.0,1075.0,705.0,1334.0
gene_3_226,1412.0,865.0,2035.0,1348.0,1200.0,1514.0,1888.0,1463.0,1388.0,2393.0,1304.0,2471.0,1269.0,1414.0,1263.0,2187.0,1866.0,1152.0,2057.0,1511.0,1422.0,1145.0
gene_3_227,7975.0,7925.0,7192.0,7334.0,6892.0,7185.0,5763.0,6645.0,5912.0,4360.0,4331.0,3156.0,1917.0,2077.0,1309.0,1055.0,859.0,706.0,443.0,1003.0,425.0,540.0
gene_3_228,3301.0,3489.0,3125.0,2846.0,2379.0,2863.0,1940.0,3343.0,2102.0,4516.0,3495.0,3539.0,3642.0,2714.0,3225.0,3079.0,2392.0,2271.0,2811.0,3412.0,2296.0,2470.0
gene_3_229,949.0,658.0,991.0,881.0,1068.0,997.0,1026.0,1326.0,1394.0,1521.0,1628.0,1890.0,1674.0,1916.0,1505.0,1596.0,1886.0,1606.0,1435.0,1553.0,1221.0,1298.0
gene_3_230,1661.0,1092.0,1038.0,1553.0,1556.0,1546.0,1817.0,1473.0,1631.0,1619.0,1279.0,1594.0,1296.0,1477.0,1411.0,1398.0,1901.0,1512.0,1743.0,1572.0,1410.0,1314.0
gene_3_231,896.0,624.0,685.0,601.0,430.0,605.0,403.0,382.0,201.0,509.0,450.0,521.0,544.0,353.0,674.0,778.0,973.0,1125.0,1278.0,1119.0,3373.0,3341.0
gene_3_232,869.0,663.0,323.0,589.0,1038.0,590.0,871.0,699.0,631.0,783.0,531.0,529.0,459.0,755.0,737.0,439.0,505.0,669.0,824.0,398.0,1037.0,549.0
gene_3_233,890.0,607.0,488.0,630.0,768.0,385.0,381.0,637.0,746.0,653.0,528.0,654.0,1338.0,953.0,1354.0,919.0,2071.0,1105.0,1662.0,1454.0,1560.0,2067.0
gene_3_234,740.0,859.0,657.0,1190.0,847.0,614.0,944.0,1074.0,818.0,984.0,823.0,712.0,958.0,930.0,987.0,1105.0,845.0,1178.0,997.0,675.0,928.0,833.0
gene_3_235,456.0,351.0,482.0,425.0,500.0,651.0,966.0,966.0,1043.0,905.0,1243.0,1176.0,1262.0,836.0,1675.0,1316.0,3153.0,2576.0,4872.0,2161.0,13882.0,6786.0
gene_3_236,1117.0,1523.0,1588.0,981.0,1153.0,1080.0,630.0,994.0,903.0,648.0,1177.0,1190.0,1128.0,932.0,1070.0,820.0,1178.0,881.0,1244.0,1000.0,1622.0,1304.0
gene_3_237,1998.0,1919.0,2103.0,1390.0,1165.0,1543.0,951.0,1436.0,858.0,935.0,727.0,758.0,874.0,608.0,555.0,730.0,651.0,563.0,765.0,787.0,1328.0,991.0
gene_3_238,858.0,799.0,873.0,1083.0,852.0,966.0,1072.0,905.0,732.0,679.0,779.0,793.0,968.0,1031.0,960.0,859.0,986.0,742.0,723.0,876.0,869.0,709.0
gene_3_239,399.0,331.0,642.0,591.0,1019.0,672.0,1696.0,1817.0,1767.0,2518.0,3648.0,2535.0,3993.0,4312.0,5385.0,4836.0,6234.0,7749.0,6437.0,4807.0,7514.0,7676.0
gene_3_240,3559.0,3385.0,2972.0,3565.0,2823.0,3055.0,2770.0,3285.0,3878.0,3444.0,3116.0,3363.0,3074.0,3483.0,2247.0,3102.0,3653.0,3650.0,3138.0,3119.0,2938.0,3026.0
gene_3_241,2326.0,2615.0,2152.0,1429.0,2129.0,2053.0,1699.0,1418.0,2705.0,1320.0,1781.0,1896.0,1060.0,1160.0,978.0,1451.0,1170.0,957.0,650.0,518.0,789.0,467.0
gene_3_242,1400.0,1742.0,1330.0,1187.0,534.0,1052.0,1620.0,1673.0,1411.0,1166.0,1060.0,1788.0,1114.0,1802.0,1364.0,1900.0,931.0,1123.0,1547.0,1152.0,1388.0,1868.0
gene_3_243,83.0,165.0,258.0,243.0,415.0,474.0,899.0,909.0,1247.0,1830.0,3074.0,3041.0,5094.0,5209.0,5889.0,3046.0,5191.0,8704.0,3425.0,6480.0,7931.0,9553.0
gene_3_244,2097.0,1192.0,4269.0,3188.0,3165.0,1975.0,2791.0,3069.0,2546.0,2640.0,2633.0,1607.0,2829.0,3024.0,3271.0,3499.0,5238.0,3469.0,3213.0,4625.0,1485.0,4037.0
gene_3_245,1035.0,704.0,1357.0,1439.0,2613.0,1625.0,1297.0,2202.0,2676.0,1717.0,1411.0,1652.0,1200.0,1504.0,948.0,878.0,900.0,876.0,572.0,1060.0,732.0,747.0
gene_3_246,1030.0,1042.0,812.0,1276.0,1247.0,816.0,1380.0,1087.0,966.0,1190.0,1177.0,2016.0,1445.0,1045.0,750.0,948.0,1094.0,1330.0,1073.0,1537.0,1409.0,867.0
gene_3_247,105.0,117.0,159.0,189.0,201.0,158.0,331.0,193.0,296.0,418.0,688.0,552.0,694.0,399.0,844.0,1206.0,1637.0,1640.0,4364.0,3793.0,10007.0,6191.0
gene_3_248,537.0,604.0,429.0,519.0,499.0,542.0,441.0,332.0,332.0,347.0,350.0,388.0,395.0,520.0,250.0,288.0,394.0,497.0,427.0,353.0,462.0,411.0
gene_3_249,686.0,740.0,674.0,952.0,895.0,1140.0,2275.0,1378.0,2147.0,3322.0,1445.0,1370.0,2266.0,1766.0,828.0,1539.0,861.0,1178.0,1056.0,1530.0,670.0,738.0
gene_3_250,1919.0,825.0,810.0,1219.0,1711.0,2271.0,1134.0,1110.0,1321.0,2351.0,973.0,1366.0,395.0,1765.0,535.0,1034.0,1291.0,1580.0,1395.0,1086.0,1111.0,1564.0
gene_3_251,2300.0,3311.0,1177.0,1269.0,336.0,245.0,217.0,289.0,84.0,119.0,161.0,268.0,154.0,139.0,332.0,277.0,556.0,753.0,2306.0,2048.0,7508.0,6585.0
gene_3_252,602.0,215.0,275.0,335.0,263.0,298.0,342.0,563.0,510.0,287.0,255.0,451.0,324.0,459.0,283.0,460.0,422.0,512.0,404.0,363.0,178.0,385.0
gene_3_253,1418.0,1335.0,1808.0,1810.0,2178.0,1714.0,1156.0,1578.0,904.0,1458.0,719.0,680.0,720.0,759.0,652.0,682.0,402.0,918.0,769.0,789.0,1361.0,1342.0
gene_3_254,1231.0,1184.0,1283.0,1217.0,1624.0,1526.0,938.0,835.0,1156.0,942.0,883.0,1156.0,1020.0,967.0,839.0,1139.0,1204.0,1459.0,1411.0,965.0,839.0,1365.0
gene_3_255,504.0,311.0,228.0,267.0,140.0,122.0,91.0,124.0,129.0,141.0,106.0,150.0,341.0,149.0,477.0,365.0,932.0,940.0,2854.0,4129.0,7949.0,11002.0
gene_3_256,193.0,278.0,246.0,163.0,156.0,218.0,274.0,241.0,220.0,277.0,294.0,241.0,271.0,241.0,216.0,235.0,220.0,300.0,184.0,185.0,251.0,249.0
gene_3_257,487.0,900.0,637.0,697.0,512.0,651.0,521.0,755.0,756.0,563.0,751.0,830.0,1104.0,778.0,1085.0,893.0,1312.0,1062.0,1430.0,1448.0,1424.0,1073.0
gene_3_258,425.0,718.0,946.0,924.0,1057.0,1036.0,642.0,1468.0,849.0,606.0,873.0,1129.0,553.0,1221.0,800.0,752.0,923.0,580.0,738.0,963.0,642.0,948.0
