,0.0,0.0.1,0.1,0.1.1,0.2,0.2.1,0.30000000000000004,0.30000000000000004.1,0.4,0.4.1,0.5,0.5.1,0.6000000000000001,0.6000000000000001.1,0.7000000000000001,0.7000000000000001.1,0.8,0.8.1,0.9,0.9.1,1.0,1.0.1
gene_4_134,358.0,6.0,50.0,22.0,558.0,639.0,15.0,223.0,2.0,58.0,54.0,514.0,35.0,116.0,367.0,168.0,150.0,144.0,315.0,199.0,97.0,846.0
gene_4_135,62.0,15447.0,767.0,4237.0,72.0,3566.0,22771.0,948.0,1341.0,96.0,8242.0,3761.0,768.0,268.0,2139.0,7100.0,23260.0,1990.0,57450.0,24269.0,8481.0,121256.0
gene_4_136,2191.0,127.0,683.0,6175.0,34934.0,3376.0,2333.0,57803.0,40.0,28.0,6152.0,2139.0,9467.0,3289.0,20.0,3783.0,4686.0,1577.0,492.0,23.0,2291.0,4814.0
gene_4_137,328216.0,79840.0,29787.0,5483.0,221.0,718.0,757.0,604.0,17.0,295.0,9.0,452.0,82.0,1087.0,269.0,3.0,9.0,0.0,129.0,81.0,22.0,181.0
gene_4_138,813.0,23.0,126.0,185.0,676.0,389.0,200.0,287.0,404.0,22.0,99.0,554.0,192.0,31.0,42.0,522.0,635.0,1040.0,28.0,1729.0,2.0,36.0
gene_4_139,355884.0,78934.0,986.0,2494.0,3793.0,438.0,519.0,5579.0,5098.0,2828.0,32.0,68.0,54.0,1949.0,1342.0,1508.0,67.0,372.0,9061.0,508.0,4757.0,50481.0
gene_4_140,3588.0,438.0,2599.0,2964.0,0.0,2820.0,0.0,2796.0,5703.0,27.0,1138.0,2921.0,995.0,2346.0,59.0,1243.0,25386.0,8566.0,3665.0,542.0,5092.0,5233.0
gene_4_141,1320.0,1003.0,1665.0,36.0,5628.0,3725.0,162.0,11984.0,2017.0,2277.0,615.0,144.0,1448.0,6.0,8.0,0.0,3.0,57.0,115.0,138.0,101.0,3.0
gene_4_142,731.0,1171.0,67.0,2124.0,1641.0,3089.0,798.0,320.0,2833.0,425.0,216.0,933.0,119.0,38.0,76.0,137.0,861.0,336.0,24.0,7.0,1935.0,1586.0
gene_4_143,267.0,470.0,137.0,217.0,128.0,1.0,577.0,34.0,220.0,147.0,245.0,142.0,393.0,244.0,1008.0,1163.0,20312.0,6673.0,734.0,747.0,10422.0,39988.0
gene_4_144,142.0,348.0,2.0,11.0,186.0,485.0,19.0,218.0,671.0,1183.0,1.0,17.0,118.0,337.0,356.0,505.0,147.0,358.0,51.0,1369.0,51.0,1322.0
gene_4_145,13040.0,669.0,4639.0,3530.0,28369.0,12850.0,224.0,1212.0,78.0,160.0,25.0,8.0,1.0,44.0,18.0,48.0,101.0,51.0,27.0,295.0,860.0,4103.0
gene_4_146,1312.0,128.0,890.0,734.0,316.0,184.0,83.0,3.0,1200.0,529.0,102.0,629.0,581.0,512.0,1.0,820.0,785.0,152.0,251.0,999.0,331.0,84.0
gene_4_147,1479.0,24.0,684.0,178.0,728.0,593.0,68.0,23.0,23.0,104.0,26.0,357.0,581.0,3.0,20.0,117.0,5.0,111.0,58.0,8.0,13.0,5.0
gene_4_148,1.0,109.0,35.0,17.0,0.0,209.0,326.0,193.0,74.0,61.0,167.0,175.0,428.0,124.0,191.0,0.0,862.0,96.0,104.0,59.0,12.0,568.0
gene_4_149,159.0,48.0,1242.0,27.0,3.0,875.0,69.0,735.0,102.0,531.0,446.0,2021.0,0.0,1060.0,8134.0,2382.0,12334.0,10327.0,3684.0,40.0,3991.0,41.0
gene_4_150,1113.0,2903.0,941.0,194.0,6117.0,361.0,2516.0,1183.0,844.0,556.0,828.0,20.0,853.0,893.0,300.0,925.0,567.0,1026.0,63.0,591.0,5.0,5544.0
gene_4_151,34788.0,220169.0,19245.0,30142.0,1437.0,5123.0,7922.0,11391.0,104.0,3901.0,2645.0,821.0,885.0,2561.0,4874.0,10012.0,7244.0,19915.0,816.0,174.0,39566.0,982.0
gene_4_152,90.0,2448.0,1826.0,798.0,10065.0,627.0,6565.0,18695.0,253.0,479.0,997.0,12887.0,41.0,2711.0,20.0,23438.0,50.0,7870.0,4614.0,5360.0,852.0,1107.0
gene_4_153,2.0,66.0,2.0,37.0,289.0,10.0,1224.0,284.0,63.0,2149.0,1814.0,4721.0,23130.0,2302.0,32430.0,856.0,6137.0,4.0,9.0,256.0,5.0,1136.0
gene_4_154,1933.0,380.0,431.0,0.0,0.0,496.0,637.0,1.0,603.0,377.0,986.0,1870.0,1309.0,568.0,1541.0,1235.0,645.0,214.0,385.0,595.0,121.0,198.0
gene_4_155,2596.0,1290.0,670.0,1468.0,0.0,1620.0,0.0,18.0,188.0,238.0,100.0,1.0,3.0,49.0,48.0,1314.0,447.0,1712.0,384.0,11853.0,320.0,42060.0
gene_4_156,1046.0,72.0,2495.0,1120.0,101.0,384.0,40.0,17.0,1421.0,242.0,242.0,72.0,933.0,861.0,1070.0,149.0,230.0,181.0,1031.0,1.0,2.0,229.0
gene_4_157,1418.0,2898.0,550.0,861.0,179.0,42.0,15.0,15.0,3.0,5.0,240.0,24.0,37.0,48.0,87.0,499.0,3856.0,1750.0,1390.0,10146.0,440.0,633.0
gene_4_158,444.0,115.0,27.0,280.0,1781.0,107.0,165.0,388.0,124.0,556.0,169.0,363.0,360.0,105.0,29.0,130.0,963.0,535.0,384.0,24.0,108.0,71.0
gene_4_159,0.0,148.0,23.0,880.0,2785.0,2086.0,4625.0,100.0,337.0,12922.0,184.0,14496.0,9359.0,11681.0,7988.0,8585.0,4765.0,347.0,367.0,4551.0,97.0,394.0
gene_4_160,15.0,703.0,388.0,239.0,10164.0,450.0,496.0,15602.0,878.0,1.0,11918.0,75.0,681.0,91.0,234.0,134.0,102.0,10984.0,14667.0,4211.0,6420.0,406.0
gene_4_161,1.0,213.0,678.0,163.0,6886.0,2431.0,1321.0,53.0,288.0,3.0,90.0,46.0,3.0,481.0,3.0,2.0,2.0,17.0,85.0,0.0,3.0,45.0
gene_4_162,459.0,1026.0,1058.0,220.0,0.0,786.0,564.0,378.0,1537.0,2413.0,2.0,19.0,88.0,483.0,216.0,4.0,252.0,547.0,4129.0,379.0,147.0,804.0
gene_4_163,40858.0,1615.0,3858.0,7937.0,11904.0,9142.0,8498.0,9396.0,17941.0,89.0,33314.0,441.0,330.0,3883.0,58097.0,1316.0,1040.0,10648.0,837.0,379.0,6857.0,53784.0
gene_4_164,1800.0,7296.0,1918.0,25785.0,2754.0,7524.0,1436.0,15400.0,3973.0,20370.0,3924.0,21165.0,7382.0,13093.0,37489.0,14.0,378.0,695.0,51024.0,5869.0,2075.0,3450.0
gene_4_165,875.0,245.0,1550.0,824.0,9280.0,1500.0,98.0,11323.0,5312.0,34649.0,29064.0,3752.0,48313.0,70564.0,19884.0,35146.0,6890.0,196799.0,5319.0,26412.0,50712.0,19311.0
gene_4_166,18697.0,24038.0,2997.0,18726.0,3012.0,14064.0,21638.0,14551.0,74430.0,574.0,6490.0,20807.0,163.0,7751.0,5052.0,30428.0,3636.0,33972.0,2294.0,1439.0,4499.0,127.0
gene_4_167,689.0,282.0,5349.0,11.0,4930.0,5595.0,5533.0,4969.0,2896.0,3870.0,2345.0,10710.0,112.0,1458.0,997.0,19.0,6.0,0.0,117.0,200.0,1.0,109.0
gene_4_168,5480.0,62.0,4367.0,458.0,12.0,1467.0,4284.0,689.0,323.0,299.0,0.0,2705.0,1279.0,6672.0,1449.0,814.0,1607.0,6766.0,2461.0,1033.0,220.0,754.0
gene_4_169,308.0,0.0,17.0,250.0,112.0,16077.0,2802.0,2625.0,1393.0,8478.0,213.0,100.0,171.0,12125.0,1309.0,37.0,179.0,2123.0,703.0,424.0,1502.0,940.0
gene_4_170,2450.0,71.0,5918.0,1.0,5474.0,82.0,8862.0,5.0,1935.0,560.0,10610.0,10068.0,25722.0,8899.0,359.0,19051.0,12422.0,313.0,689.0,4937.0,13817.0,7783.0
gene_4_171,2.0,2.0,76.0,402.0,42.0,543.0,784.0,2.0,2274.0,5760.0,4790.0,260.0,2237.0,61.0,278.0,13.0,52.0,270.0,39.0,165.0,7.0,4.0
gene_4_172,217.0,991.0,240.0,192.0,117.0,362.0,2695.0,53.0,103.0,114.0,397.0,707.0,20.0,180.0,743.0,356.0,176.0,266.0,1254.0,3.0,137.0,15.0
gene_4_173,244.0,601.0,3616.0,1467.0,53476.0,10099.0,18325.0,10814.0,11450.0,20601.0,1648.0,2341.0,11573.0,97057.0,2405.0,18784.0,2588.0,5257.0,5068.0,4453.0,6.0,2997.0
gene_4_174,10475.0,2610.0,32825.0,6106.0,6954.0,2693.0,76.0,523.0,1068.0,39603.0,8637.0,8568.0,7041.0,5810.0,4470.0,13.0,5579.0,21.0,1723.0,396.0,11432.0,17779.0
gene_4_175,7978.0,3252.0,4048.0,3069.0,3444.0,15338.0,105.0,3715.0,29.0,50.0,114.0,208.0,28.0,8.0,133.0,12.0,137.0,92.0,110.0,109.0,230.0,43.0
gene_4_176,32.0,306.0,141.0,49.0,47.0,25.0,677.0,584.0,102.0,749.0,547.0,1159.0,20.0,32.0,122.0,602.0,163.0,302.0,286.0,590.0,36.0,95.0
gene_4_177,128.0,238.0,189.0,251.0,1331.0,1131.0,831.0,8591.0,4680.0,19531.0,7133.0,878.0,10367.0,4821.0,5058.0,35158.0,37297.0,39845.0,17152.0,11102.0,35218.0,108180.0
gene_4_178,10632.0,28800.0,603.0,3090.0,15327.0,6825.0,5643.0,2209.0,1776.0,5045.0,65042.0,6417.0,308.0,587.0,7491.0,8049.0,23409.0,6196.0,6542.0,3630.0,1968.0,4286.0
gene_4_179,94.0,222.0,227.0,13.0,2114.0,112.0,28.0,651.0,41.0,104.0,371.0,117.0,175.0,84.0,19.0,0.0,14.0,27.0,3.0,16.0,282.0,23.0
gene_4_180,44.0,255.0,86.0,1551.0,9.0,91.0,71.0,15.0,18.0,93.0,50.0,5.0,6.0,49.0,3.0,171.0,87.0,5.0,4.0,202.0,205.0,167.0
gene_4_181,2189.0,4928.0,1343.0,10431.0,179.0,4693.0,7758.0,4498.0,829.0,8290.0,425.0,2526.0,4258.0,1589.0,87.0,247.0,1478.0,866.0,592.0,359.0,647.0,61.0
gene_4_182,2345.0,5479.0,1268.0,1363.0,68.0,5304.0,5365.0,921.0,1577.0,4344.0,7106.0,12635.0,5203.0,7956.0,2471.0,9578.0,3022.0,2817.0,7737.0,5642.0,1228.0,1235.0
gene_4_183,26.0,36.0,29.0,11.0,37.0,31.0,2.0,51.0,25.0,1.0,57.0,1.0,171.0,272.0,854.0,430.0,562.0,6.0,786.0,4913.0,60.0,4487.0
gene_4_184,0.0,55.0,168.0,1.0,87.0,117.0,61.0,0.0,159.0,180.0,46.0,214.0,164.0,309.0,3.0,247.0,32.0,89.0,0.0,26.0,174.0,165.0
gene_4_185,37.0,349.0,254.0,211.0,68.0,83.0,93.0,343.0,60.0,126.0,146.0,1321.0,1702.0,5238.0,5069.0,9415.0,3394.0,1061.0,3135.0,57874.0,54320.0,70471.0
gene_4_186,3725.0,325.0,234.0,46.0,3371.0,5407.0,371.0,848.0,2021.0,36.0,315.0,1199.0,269.0,1618.0,1945.0,389.0,750.0,257.0,404.0,968.0,1381.0,534.0
gene_4_187,1.0,9.0,2094.0,94.0,1358.0,669.0,2042.0,6007.0,5.0,1739.0,10.0,1.0,721.0,581.0,438.0,1610.0,84.0,3042.0,71.0,288.0,159.0,18.0
gene_4_188,523.0,348.0,498.0,2688.0,203.0,5111.0,519.0,0.0,1294.0,1666.0,528.0,70.0,2.0,1182.0,61.0,1952.0,2.0,744.0,27.0,55.0,29.0,91.0
gene_4_189,1.0,1.0,161.0,4226.0,10568.0,17339.0,2.0,816.0,6862.0,4751.0,139406.0,646.0,39983.0,57752.0,11.0,70.0,9483.0,13712.0,38347.0,7314.0,20088.0,741.0
gene_4_190,98642.0,26105.0,6246.0,30323.0,916.0,9642.0,9131.0,117008.0,6198.0,14276.0,37142.0,13863.0,549.0,18400.0,69.0,152.0,884.0,1428.0,10258.0,24143.0,1083.0,7854.0
gene_4_191,44.0,59.0,102.0,44.0,14.0,304.0,2227.0,1331.0,9775.0,11.0,1707.0,30785.0,95.0,5375.0,6346.0,2070.0,3266.0,9.0,390.0,2117.0,44.0,676.0
gene_4_192,1239.0,82.0,2.0,1.0,142.0,127.0,183.0,1833.0,317.0,447.0,69.0,44.0,117.0,121.0,530.0,1835.0,1613.0,1518.0,307.0,5475.0,2261.0,1098.0
gene_4_193,6545.0,7128.0,747.0,868.0,9.0,226.0,15.0,406.0,495.0,547.0,2.0,193.0,1.0,30.0,97.0,146.0,25.0,69.0,9.0,1.0,67.0,45.0
gene_4_194,35.0,67.0,668.0,12.0,250.0,87.0,19.0,256.0,0.0,50.0,191.0,36.0,144.0,242.0,94.0,128.0,0.0,396.0,91.0,277.0,293.0,74.0
gene_4_195,43764.0,18325.0,2443.0,10319.0,570.0,2654.0,46.0,677.0,61.0,6.0,1621.0,26.0,3.0,342.0,48.0,383.0,704.0,272.0,63.0,21.0,112.0,0.0
gene_4_196,2545.0,58.0,5.0,11250.0,341.0,2277.0,1.0,13.0,4113.0,23.0,2559.0,3619.0,197.0,5859.0,415.0,2237.0,796.0,2309.0,9.0,2294.0,10.0,16.0
gene_4_197,516.0,2537.0,0.0,6.0,30.0,27.0,99.0,742.0,27.0,568.0,1.0,281.0,362.0,0.0,560.0,48.0,52.0,2102.0,9240.0,10558.0,8472.0,7784.0
gene_4_198,77.0,16.0,22.0,189.0,403.0,266.0,247.0,1.0,429.0,540.0,155.0,0.0,1278.0,93.0,345.0,850.0,154.0,0.0,460.0,3.0,6.0,0.0
gene_4_199,1807.0,726.0,2537.0,840.0,190.0,709.0,12.0,91.0,286.0,880.0,204.0,34.0,82.0,13.0,24.0,110.0,11.0,72.0,0.0,25.0,0.0,60.0
gene_4_200,104.0,19.0,13.0,205.0,154.0,23.0,148.0,61.0,211.0,245.0,114.0,76.0,147.0,14.0,280.0,215.0,147.0,58.0,5.0,11.0,239.0,694.0
gene_4_201,2427.0,1867.0,80699.0,2183.0,6987.0,301.0,28230.0,47398.0,3253.0,1905.0,112.0,4.0,412.0,3464.0,909.0,635.0,2212.0,15799.0,8.0,689.0,141.0,452.0
gene_4_202,29220.0,32542.0,2.0,2941.0,17290.0,623.0,4094.0,4189.0,1342.0,5469.0,1619.0,3910.0,12217.0,1857.0,6306.0,15037.0,6647.0,12037.0,6558.0,4434.0,19421.0,11404.0
gene_4_203,85.0,2496.0,6960.0,554.0,3365.0,5875.0,17742.0,19.0,1350.0,1053.0,2413.0,7707.0,5697.0,2191.0,430.0,66.0,413.0,394.0,606.0,231.0,143.0,10.0
gene_4_204,2821.0,4552.0,235.0,3791.0,1460.0,1522.0,1305.0,1570.0,1.0,342.0,1847.0,1484.0,1781.0,10.0,1610.0,2152.0,4.0,15.0,150.0,1888.0,131.0,3492.0
gene_4_205,10.0,210.0,106.0,1690.0,1736.0,96.0,11511.0,2484.0,6.0,3093.0,54.0,12880.0,86257.0,79257.0,47959.0,7960.0,2015.0,9798.0,686.0,583.0,596.0,2841.0
gene_4_206,4.0,567.0,122.0,52549.0,24563.0,9333.0,81.0,9776.0,3189.0,10939.0,9490.0,237.0,2051.0,809.0,20.0,39725.0,24792.0,10195.0,4080.0,2545.0,1260.0,36987.0
gene_4_207,5115.0,2783.0,5593.0,262.0,181.0,947.0,79.0,39.0,95.0,0.0,9.0,15.0,179.0,55.0,21.0,101.0,392.0,918.0,15683.0,3684.0,3999.0,7936.0
gene_4_208,388.0,455.0,25.0,40.0,145.0,2.0,125.0,563.0,59.0,1207.0,65.0,241.0,449.0,36.0,740.0,1179.0,323.0,4060.0,123.0,435.0,99.0,3293.0
gene_4_209,165.0,61.0,5.0,462.0,847.0,1166.0,1454.0,84.0,1529.0,5.0,352.0,118.0,2651.0,3299.0,188.0,646.0,4644.0,39.0,1657.0,159.0,0.0,204.0
gene_4_210,472.0,167.0,3739.0,551.0,0.0,70.0,565.0,2702.0,7.0,2.0,84.0,198.0,330.0,82.0,11.0,2.0,4183.0,33.0,358.0,322.0,0.0,271.0
gene_4_211,62.0,141.0,713.0,21.0,138.0,1084.0,748.0,5095.0,13162.0,109.0,289.0,2096.0,1723.0,267.0,5.0,20.0,193.0,6.0,91.0,46.0,0.0,0.0
gene_4_212,256.0,63.0,2.0,1152.0,145.0,492.0,85.0,257.0,719.0,5.0,7.0,211.0,694.0,41.0,529.0,123.0,107.0,43.0,39.0,260.0,110.0,351.0
gene_4_213,949.0,166.0,449.0,539.0,12.0,136.0,682.0,19.0,823.0,4.0,151.0,216.0,52.0,654.0,397.0,51.0,1288.0,865.0,11314.0,5893.0,23972.0,202.0
gene_4_214,56.0,418.0,179.0,710.0,48.0,149.0,6866.0,1082.0,45.0,79.0,624.0,805.0,422.0,497.0,830.0,0.0,659.0,234.0,481.0,1.0,51.0,395.0
gene_4_215,1040.0,1116.0,1530.0,3016.0,10.0,15.0,35.0,863.0,0.0,0.0,234.0,329.0,74.0,38.0,0.0,137.0,2.0,12.0,9.0,54.0,48.0,5.0
gene_4_216,1074.0,2072.0,2.0,77.0,1137.0,0.0,2472.0,8.0,1.0,881.0,665.0,145.0,11.0,873.0,36.0,4.0,1496.0,0.0,33.0,91.0,14.0,204.0
gene_4_217,260.0,53.0,52.0,149.0,5.0,3.0,866.0,828.0,363.0,709.0,676.0,675.0,300.0,294.0,471.0,3404.0,256.0,1474.0,8.0,327.0,294.0,55.0
gene_4_218,31.0,64.0,321.0,1932.0,222.0,1455.0,274.0,329.0,33.0,7013.0,570.0,2757.0,441.0,568.0,0.0,784.0,2904.0,1831.0,603.0,1136.0,569.0,614.0
gene_4_219,2567.0,9060.0,32715.0,162.0,22830.0,519.0,2345.0,1932.0,40.0,10063.0,2215.0,959.0,129.0,2934.0,720.0,2558.0,679.0,204.0,17.0,42.0,331.0,24.0
gene_4_220,467.0,174.0,12.0,2646.0,2346.0,320.0,1765.0,110.0,3385.0,3885.0,3288.0,675.0,7295.0,1606.0,3939.0,4884.0,7.0,958.0,751.0,2266.0,274.0,4072.0
gene_4_221,4853.0,2510.0,559.0,3501.0,6401.0,2846.0,52.0,0.0,207.0,2.0,0.0,3.0,68.0,0.0,1.0,33.0,30.0,46.0,90.0,43.0,289.0,1536.0
gene_4_222,156.0,66.0,8.0,640.0,3.0,163.0,84.0,5.0,578.0,19.0,406.0,258.0,50.0,110.0,241.0,4.0,11.0,171.0,18.0,32.0,3.0,539.0
gene_4_223,1666.0,1583.0,55.0,6633.0,619.0,1427.0,1335.0,806.0,486.0,82.0,328.0,204.0,18.0,156.0,122.0,921.0,104.0,44.0,1979.0,399.0,2741.0,99.0
gene_4_224,535.0,922.0,577.0,1589.0,813.0,675.0,800.0,493.0,1534.0,405.0,348.0,463.0,870.0,699.0,63.0,82.0,1150.0,394.0,2508.0,808.0,986.0,41.0
gene_4_225,37.0,61.0,933.0,6926.0,1648.0,80.0,37.0,94.0,0.0,2.0,1.0,43.0,0.0,1.0,81.0,169.0,134.0,0.0,5.0,0.0,1.0,4663.0
gene_4_226,384.0,288.0,58.0,794.0,108.0,100.0,587.0,54.0,2547.0,388.0,226.0,274.0,266.0,178.0,4.0,4337.0,520.0,5.0,148.0,31.0,0.0,162.0
gene_4_227,3465.0,361.0,2909.0,19075.0,11686.0,353.0,197542.0,19459.0,20972.0,93277.0,152264.0,4487.0,7098.0,59108.0,7756.0,14144.0,277.0,1200.0,218.0,4231.0,2.0,34.0
gene_4_228,1024.0,163.0,23816.0,1590.0,35190.0,79414.0,39259.0,3192.0,2333.0,745.0,2458.0,41190.0,7596.0,6499.0,9942.0,14406.0,25642.0,3409.0,18497.0,17273.0,7757.0,9610.0
gene_4_229,2.0,28.0,29.0,4.0,131.0,33.0,160.0,0.0,36.0,2306.0,430.0,207.0,14.0,150.0,716.0,2216.0,2025.0,273.0,2897.0,6547.0,9259.0,229.0
gene_4_230,1400.0,95.0,23.0,177.0,658.0,22.0,685.0,393.0,96.0,648.0,226.0,371.0,751.0,1635.0,64.0,66.0,384.0,226.0,102.0,24.0,1983.0,1365.0
gene_4_231,1509.0,36690.0,3191.0,6993.0,24.0,1227.0,2466.0,404.0,788.0,823.0,16.0,146.0,78.0,33.0,326.0,42.0,1240.0,272.0,1734.0,640.0,5409.0,105.0
gene_4_232,18.0,264.0,281.0,46.0,367.0,160.0,145.0,745.0,1574.0,108.0,354.0,66.0,366.0,886.0,0.0,70.0,164.0,1547.0,102.0,2000.0,94.0,568.0
gene_4_233,2.0,66.0,0.0,40.0,6.0,18.0,1204.0,179.0,3.0,3.0,0.0,13.0,33.0,210.0,630.0,90.0,1994.0,1386.0,6.0,3980.0,226.0,47146.0
gene_4_234,947.0,18.0,31.0,788.0,48.0,76.0,765.0,2351.0,0.0,336.0,256.0,249.0,121.0,194.0,341.0,0.0,5.0,589.0,911.0,325.0,448.0,348.0
gene_4_235,89.0,3.0,155.0,51.0,113.0,37.0,6.0,24.0,34.0,39.0,73.0,36.0,64.0,13.0,1685.0,128.0,286.0,1081.0,885.0,2462.0,4589.0,671.0
gene_4_236,244.0,26.0,74.0,0.0,178.0,55.0,385.0,0.0,166.0,58.0,8.0,3.0,218.0,281.0,6.0,335.0,209.0,714.0,4.0,7.0,0.0,64.0
gene_4_237,1373.0,5424.0,835.0,1820.0,2735.0,11296.0,38593.0,88.0,597.0,18984.0,3153.0,1064.0,0.0,23472.0,6004.0,8032.0,1.0,225.0,17015.0,4550.0,105681.0,111822.0
gene_4_238,12.0,2041.0,40775.0,3446.0,827.0,10363.0,5220.0,216.0,1095.0,189.0,3744.0,8434.0,3105.0,163.0,0.0,2182.0,3101.0,83532.0,2889.0,22737.0,26479.0,1455.0
gene_4_239,4.0,2606.0,54.0,2425.0,1671.0,3593.0,521.0,0.0,36.0,1124.0,0.0,401.0,46.0,2.0,137.0,32.0,77.0,80.0,150.0,46.0,11.0,32.0
gene_4_240,137.0,753.0,559.0,237.0,20.0,16.0,496.0,0.0,1093.0,1584.0,7.0,1157.0,93.0,14.0,2.0,15.0,211.0,21.0,471.0,372.0,63.0,3.0
gene_4_241,32146.0,42052.0,29853.0,9451.0,5789.0,80.0,5605.0,8523.0,775.0,1947.0,1272.0,1398.0,10054.0,3155.0,755.0,3372.0,4918.0,5043.0,406.0,29853.0,48773.0,26751.0
gene_4_242,2796.0,5871.0,13935.0,934.0,11647.0,1173.0,8117.0,2092.0,3305.0,17501.0,15939.0,981.0,2932.0,2480.0,18160.0,5551.0,13338.0,3790.0,11229.0,5197.0,25894.0,22168.0
gene_4_243,275.0,49.0,2269.0,870.0,7.0,867.0,520.0,536.0,1181.0,2172.0,65.0,414.0,12.0,101.0,23.0,52.0,18.0,0.0,120.0,189.0,202.0,521.0
gene_4_244,662.0,9.0,2.0,32.0,280.0,848.0,190.0,438.0,59.0,422.0,2098.0,213.0,957.0,107.0,32.0,3.0,831.0,1.0,119.0,3.0,327.0,374.0
gene_4_245,996.0,49053.0,25821.0,280.0,1727.0,23.0,568.0,713.0,172.0,391.0,817.0,208.0,794.0,735.0,1395.0,59.0,3144.0,765.0,18064.0,3696.0,15591.0,157686.0
gene_4_246,1541.0,315.0,2746.0,4044.0,2740.0,1938.0,0.0,1588.0,216.0,132.0,2894.0,1525.0,3856.0,1984.0,3164.0,2395.0,13275.0,12.0,32.0,273.0,116.0,13.0
gene_4_247,7.0,23950.0,698.0,1036.0,373.0,1753.0,537.0,19.0,111.0,39.0,7.0,1.0,2.0,32.0,45.0,160.0,553.0,14.0,51.0,3423.0,10554.0,16.0
gene_4_248,628.0,1348.0,804.0,574.0,779.0,2019.0,353.0,11.0,247.0,468.0,77.0,286.0,1843.0,173.0,46.0,1075.0,74.0,2150.0,546.0,48.0,481.0,158.0
gene_4_249,2557.0,26531.0,80515.0,4235.0,1527.0,1970.0,977.0,7463.0,1772.0,141.0,5980.0,324.0,2752.0,2379.0,1724.0,3267.0,887.0,1752.0,764.0,867.0,182.0,26031.0
gene_4_250,792.0,611.0,4092.0,368.0,224.0,852.0,2479.0,3381.0,808.0,2556.0,16.0,212.0,163.0,1515.0,4833.0,1166.0,1527.0,2828.0,107.0,24.0,2420.0,2915.0
gene_4_251,4.0,0.0,68.0,197.0,240.0,1778.0,331.0,600.0,2576.0,6552.0,12340.0,2563.0,6286.0,1188.0,323.0,467.0,75.0,239.0,391.0,335.0,141.0,36.0
gene_4_252,660.0,443.0,2132.0,28.0,1075.0,173.0,289.0,146.0,2479.0,4.0,1388.0,1125.0,381.0,38.0,15.0,28.0,115.0,1319.0,77.0,661.0,6.0,201.0
gene_4_253,181.0,203.0,932.0,1076.0,76.0,3626.0,1397.0,270.0,99.0,2392.0,3502.0,1271.0,1062.0,5899.0,612.0,244.0,507.0,956.0,15.0,811.0,8.0,150.0
gene_4_254,3043.0,49.0,537.0,114.0,137.0,237.0,84.0,379.0,1285.0,91.0,465.0,1125.0,1441.0,310.0,386.0,7.0,660.0,389.0,2037.0,182.0,314.0,701.0
gene_4_255,0.0,12.0,252.0,132.0,124.0,234.0,416.0,1455.0,9073.0,8534.0,656.0,55.0,1290.0,966.0,148.0,1250.0,28.0,415.0,19.0,14.0,0.0,112.0
gene_4_256,26.0,63.0,136.0,662.0,356.0,70.0,155.0,1.0,247.0,1064.0,503.0,135.0,41.0,146.0,77.0,66.0,342.0,1145.0,146.0,821.0,17.0,454.0
gene_4_257,739.0,24.0,246.0,2.0,396.0,116.0,45.0,322.0,567.0,67.0,101.0,7.0,5.0,6.0,1456.0,1.0,131.0,50.0,121.0,1758.0,264.0,6571.0
gene_4_258,54.0,1067.0,81.0,57.0,442.0,49.0,399.0,16.0,877.0,1.0,81.0,6.0,101.0,19.0,29.0,52.0,3.0,962.0,191.0,130.0,1.0,16.0
gene_4_259,409.0,425.0,934.0,558.0,929.0,6779.0,149.0,478.0,342.0,5947.0,1292.0,5750.0,9162.0,5554.0,152.0,4153.0,148.0,2866.0,166.0,17.0,5672.0,189.0
gene_4_260,4361.0,5840.0,853.0,69.0,15.0,484.0,4264.0,466.0,409.0,603.0,1300.0,2545.0,749.0,7232.0,345.0,341.0,150.0,3460.0,1835.0,1738.0,33.0,129.0
gene_4_261,185.0,330.0,98.0,592.0,505.0,2329.0,209.0,2155.0,1058.0,3416.0,10767.0,1618.0,8111.0,9086.0,28347.0,51885.0,41548.0,13350.0,1580.0,56450.0,72360.0,16725.0
gene_4_262,2244.0,7197.0,17088.0,1778.0,5033.0,24356.0,2535.0,258.0,163.0,10317.0,1973.0,6631.0,5466.0,9852.0,905.0,27827.0,30354.0,6222.0,1014.0,2219.0,21782.0,3169.0
gene_4_263,926.0,6704.0,591.0,1993.0,1037.0,269.0,41.0,408.0,40.0,45.0,10.0,7.0,15.0,4.0,9.0,11.0,70.0,24.0,310.0,133.0,165.0,414.0
gene_4_264,244.0,58.0,17.0,46.0,49.0,43.0,42.0,29.0,31.0,915.0,199.0,0.0,251.0,141.0,85.0,13.0,564.0,110.0,31.0,90.0,4.0,659.0
gene_4_265,509.0,597.0,36.0,36.0,1270.0,838.0,11919.0,6803.0,4467.0,3591.0,105.0,4805.0,12020.0,13047.0,913.0,446.0,1429.0,5586.0,817.0,244.0,1141.0,1081.0
gene_4_266,26747.0,1348.0,6312.0,996.0,6799.0,1281.0,21560.0,427.0,2690.0,1500.0,3793.0,4203.0,362.0,2068.0,1133.0,3134.0,6944.0,296.0,2554.0,3498.0,1844.0,64.0
gene_4_267,30.0,6.0,0.0,6.0,2.0,9.0,4.0,83.0,160.0,6.0,109.0,17.0,2493.0,4.0,100.0,5.0,13747.0,13394.0,1.0,3010.0,994.0,517.0
