,Shared_log_likelihood,model_1_log_likelihood,model_2_log_likelihood,log_likelihood_ratio
SPAC328.08c,-144.39306461359575,-73.72843289453152,-73.94266013989045,-3.2780284208262174
SPAC328.10c,-311.94843541704887,-155.94430305879214,-160.7710493562703,-4.766916998013585
SPAC16E8.02,-154.6036652982207,-81.84121745197044,-76.50111597905634,-3.738668132806055
SPAC16E8.05c,-114.02551400526508,-61.54096878876004,-54.822657416309006,-2.338112199803973
SPAC16E8.06c,-259.3347020477765,-133.5967571349151,-129.79935675377925,-4.061411840917857
SPAC16E8.07c,-258.1816044092032,-132.69785525678628,-131.12579867168887,-5.642049519272008
SPAC16E8.09,-195.98365858647324,-100.52543775742588,-101.5761963403544,-6.117975511307037
SPAC16E8.13,-188.1179749603245,-102.32096623645495,-101.1277224187241,-15.330713694854607
SPAC16E8.15,-260.6424770775195,-133.86619396484758,-131.6090042569491,-4.8327211442772295
SPAC16E8.18c,-165.38463347368142,-78.30121100858801,-83.87164556908743,3.2117768960060005
SPAC1B1.01,-190.84396787878472,-100.10671967753115,-93.7616300243329,-3.0243818230793518
SPNCRNA.915,-101.48956053350176,-53.91283072581962,-47.508341589404885,0.06838821827724928
SPAC17A2.01,-183.0838905546003,-93.42986850396065,-91.48938918751705,-1.8353671368774087
SPAC17A2.02c,-237.45590641176284,-123.22377217104835,-126.42337896210593,-12.191244721391428
SPAC17A2.04c,-203.622615598243,-107.87436032897487,-98.11638688601076,-2.3681316167426587
SPATRNATRP.01,-149.3336197025977,-77.42676408342788,-73.62113686187719,-1.7142812427073584
SPAC17A2.05,-217.74730243117247,-110.59236084720051,-113.40260012249512,-6.247658538523154
SPAC17A2.06c,-216.21875960083162,-108.50562970884472,-113.05072820699185,-5.3375983150050095
SPAC17A2.07c,-153.58694063412818,-81.14084653311971,-76.34882322122753,-3.9027291202190497
SPAC17A2.08c,-168.2415440398604,-85.61461487755638,-84.91915629647566,-2.29222713417164
SPAC17A2.09c,-253.74748595030903,-130.0636695282938,-128.59811578273096,-4.914299360715688
SPAC17A2.10c,-132.54740578442804,-70.04126592148285,-65.38905204597958,-2.882912183034392
SPAC17A2.11,-53.692605215769646,-25.750487539811505,-24.283316195797,3.6588014801611384
SPNCRNA.920,-160.0514017539885,-83.62963423561865,-77.02822205360653,-0.6064545352366508
SPAC17G6.03,-203.9315655419556,-101.27000708379845,-106.07972816169355,-3.418169703536422
SPAC17G6.04c,-212.13077809530543,-107.13012627366423,-108.2672175361552,-3.2665657145140017
SPAC17G6.05c,-192.6923433895889,-100.49182117932631,-95.4944052721407,-3.2938830618780632
SPAC17G6.06,-333.38937975176265,-170.51665770611942,-167.79783529443628,-4.925113248793083
SPAC17G6.08,-192.63845685813928,-95.57027621473853,-100.3547439395097,-3.2865632961089664
SPAC17G6.10,-203.6917253156384,-105.17271936901376,-103.10170757753369,-4.582701630909014
SPAC17G6.11c,-236.821933171563,-121.38058251887348,-149.1725732798385,-33.731222627148945
SPNCRNA.921,-47.00564508739318,-21.434882474431703,-25.37307174706268,0.19769086589878526
SPAC17G6.13,-246.83909551536843,-130.4491313923774,-127.96624056066752,-11.57627643767651
SPAC17G6.14c,-274.6417915314264,-140.77826129825982,-140.70352079221158,-6.839990559045019
SPAC17G6.15c,-199.3857627050316,-102.43048796849192,-101.82974478155359,-4.874470045013937
SPAC17G6.16c,-225.19007857175515,-114.91701332749938,-115.15521821212656,-4.882152967870809
SPAC17G6.17,-211.42422592435352,-110.54438203290455,-103.23306876453123,-2.3532248730822403
SPAC1142.01,-209.65131832912368,-108.94973005665408,-107.86686277079859,-7.165274498328955
SPAC1142.02c,-235.51746469967262,-119.0253342783332,-122.80287184005459,-6.310741418715197
SPAC1142.04,-274.6845160654323,-140.51205866514357,-138.7960441987672,-4.6235867984784695
SPNCRNA.923,-88.07611519847977,-49.66987248223669,-41.225626839877854,-2.8193841236347907
SPAC1142.05,-226.69712820333558,-121.15819423584654,-121.92104885465228,-16.382114887163286
SPAC1142.06,-219.2189458224664,-109.69537930436876,-113.78440882359413,-4.26084230549651
SPAC1142.07c,-201.56250881264125,-105.49399383526236,-98.35839536090364,-2.2898803835247463
SPAC1142.08,-186.07428319657524,-95.11398774108292,-87.53593056695607,3.4243648885362457
SPAC1142.09,-43.838387956287185,-23.037981779588787,-20.137272500035817,0.6631336766625964
SPNCRNA.925,-144.10458520932346,-71.32208135680052,-74.45374029528958,-1.6712364427666273
SPAC8C9.04,-259.3987977426592,-135.02478052114571,-126.46767719404623,-2.093659972532862
SPAC8C9.07,-221.44866743405956,-114.7681775225816,-110.86810156722434,-4.187611655746424
SPAC8C9.08,-324.5832550396788,-160.70395606867402,-167.78283313816587,-3.9035341671611263
SPAC8C9.09c,-190.94219783604458,-99.63414361751423,-95.08297971305151,-3.7749254945211694
SPAC8C9.11,-163.5098867589164,-84.78627297242099,-79.8257178201695,-1.1021040336740668
SPNCRNA.228,-144.61953872963448,-74.70079047968353,-76.32768876072656,-6.408940510775608
SPAC8C9.19,-124.916538711073,-63.120224181139925,-60.933069370581634,0.8632451593514361
SPAC8C9.12c,-213.07048830514168,-109.7351011842976,-111.34595106602042,-8.01056394517633
SPAC8C9.14,-241.21441459864747,-120.85872650571164,-125.351466720011,-4.995778627075197
SPAC8C9.15c,-252.70664983721275,-129.00047438446637,-129.0918217467535,-5.385646294007131
SPNCRNA.926,-156.28629638369617,-83.4659438175348,-84.86235738964602,-12.042004823484634
SPAC15A10.17,-147.70396946153886,-78.05634406619606,-70.52755851856766,-0.8799331232248733
SPAC15A10.06,-191.41005495476338,-101.32418923105966,-93.43401358893526,-3.3481478652315384
SPNCRNA.927,-65.83036393114959,-32.17891664918409,-33.42740316690149,0.2240441150640322
SPAC15A10.08,-208.87168295603638,-108.52023653379156,-106.00605821801024,-5.654611795765447
SPAC15A10.09c,-199.65705817209945,-103.88566028816156,-103.32107130656723,-7.5496734226293265
SPNCRNA.928,-124.97781315227164,-61.99139917647848,-62.467291095605724,0.519122880187453
SPATRNACYS.03,-258.11595096374833,-128.44240189185786,-132.36511058261775,-2.691561510727297
SPAC15A10.11,-254.95344438817912,-131.81051427282043,-126.92540907092899,-3.782478955570269
SPAC15A10.12c,-182.78917509603542,-95.37830114131113,-92.15608792930843,-4.745213974584118
SPAC15A10.13,-221.99418154415397,-114.28463936570644,-111.56973623339027,-3.8601940549427236
SPNCRNA.930,-156.97017888095223,-81.63674038220549,-78.35647698051278,-3.0230384817660365
SPAC15E1.03,-323.5932455232505,-163.85070452788926,-165.22457509828678,-5.482034102925468
SPAC15E1.05c,-185.19788730664348,-98.1310558815832,-90.53302506348845,-3.466193638428137
SPAC15E1.09,-181.34021415785043,-94.55598470771335,-90.3698610547533,-3.5856316046162817
SPAC15E1.10,-180.4793404214562,-100.50304694231299,-94.95092307332995,-14.974629594186725
SPNCRNA.932,-76.60033696155749,-39.098238140357424,-42.92768948676426,-5.425590665564201
SPAP7G5.02c,-307.9474683546048,-156.20203113841615,-156.66698671570512,-4.921549499516459
SPAP7G5.05,-279.81415265266133,-139.6659428559865,-143.85677117040453,-3.7085613737296512
SPNCRNA.934,-186.15957556526826,-97.29857941107628,-88.59509242296274,0.26590373122922983
SPNCRNA.935,-175.97392242984367,-92.7031246536496,-96.7733835331893,-13.502585756995215
SPATRNAILE.03,-134.4123118144937,-55.9725824299642,-74.13931487603125,4.300414508498278
SPATRNAGLU.04,-287.18208559359414,-139.1865850033665,-149.60615327676774,-1.6106526865401063
SPATRNAALA.05,-154.8188669958435,-77.17066912123664,-79.92755874990334,-2.2793608752965038
SPAC1556.01c,-197.92310783794773,-100.82105770350731,-101.33489338151422,-4.232843247073845
SPAC1556.03,-209.67452283498986,-108.85870489782528,-104.41488582225044,-3.599067885085873
SPAC1556.04c,-171.42253202881452,-89.9258962204413,-79.79884183558339,1.697793972789782
SPAC1556.05c,-153.35373549470378,-78.61507509843645,-78.13216331995217,-3.3935029236848493
SPAC1F12.02c,-371.900617110492,-189.6346080547348,-187.04692415100916,-4.7809150952520545
SPAC1F12.03c,-168.82312819754355,-87.25653640708221,-83.38374423093529,-1.8171524404739896
SPAC1F12.04c,-191.69290691339899,-98.29274220722445,-98.24390003913929,-4.843735332964768
SPAC1F12.05,-208.82423293966932,-106.7683064968358,-107.1972377678826,-5.14131132504906
SPAC1F12.07,-244.763500990774,-124.58300887100992,-124.17792378121037,-3.997431661446285
SPNCRNA.937,-154.3919437730489,-79.2529872070063,-75.71132674617078,-0.5723701801281322
SPAC4H3.01,-223.1560135520798,-113.89758329357176,-116.02452631541307,-6.7660960569050435
SPAC4H3.03c,-203.87090457990502,-113.8913901645393,-101.99509612029884,-12.01558170493314
SPAC4H3.06,-183.45872411758592,-91.09905648638671,-96.74259708426436,-4.382929453065201
SPAC4H3.09,-194.44235674390097,-102.26157295147362,-100.57462426438576,-8.393840471958413
SPNCRNA.941,-41.24356098961983,-21.249608465792534,-19.725608958965207,0.26834356486208577
SPNCRNA.510,-84.4379136161522,-44.10124946656475,-41.31889376658733,-0.982229616999888
SPNCRNA.942,-202.81917450453082,-103.39128381168771,-103.57330944271723,-4.1454187498740955
SPAC4H3.12c,-130.64522129843994,-65.28137963272209,-62.572919202239845,2.790922463477997
SPAC1071.01c,-216.32405704299092,-111.90625630798412,-107.9828994197558,-3.5650986847489605
SPAC1071.02,-220.16752739662292,-109.51711520459308,-114.6025743538518,-3.9521621618219456
SPAC1071.03c,-195.6517480556791,-100.22982540503924,-99.53063435826608,-4.108711707626242
SPNCRNA.237,-59.19748437855614,-31.41486006888029,-24.793646664748646,2.9889776449271888
SPNCRNA.943,-127.60271538437578,-66.59802239756073,-58.27547952268799,2.7292134641270707
SPAC1071.05,-217.1989177550059,-112.34583518765236,-107.7815161445395,-2.928433577185928
SPAC1071.06,-196.25569700820938,-103.55459896043196,-95.41673011931978,-2.715632071542359
SPAC1071.08,-273.0916376749301,-137.70858668739515,-139.55943335225442,-4.1763823647194735
SPAC1071.10c,-370.6700623240392,-190.7830773568458,-184.1843507851724,-4.297365817978914
SPNCRNA.93,-49.83073337573594,-18.80765864043296,-30.406589418514766,0.6164853167882214
SPAC1071.13,-153.5460871729357,-80.27446412911138,-76.8311411747328,-3.5595181309084865
SPNCRNA.945,-122.18499696918951,-65.31084146919741,-58.599076220370684,-1.724920720378563
SPAC1071.12c,-204.11179263574314,-103.32813001839615,-103.87154247474855,-3.0878798574015605
SPAC926.02,-181.5082084743336,-93.76499506200321,-88.48540373371263,-0.7421903213822247
SPNCRNA.946,-179.12559770383962,-89.75494827023647,-90.14696658133785,-0.7763171477346873
SPAC926.03,-166.43582908333582,-88.38506747791403,-80.39332904054193,-2.342567435120145
SPAC926.04c,-366.76916980355776,-186.33962274777187,-219.67534438986718,-39.245797334081324
SPRRNA.18,-294.84040012881815,-151.4673341460125,-147.9662296973691,-4.593163714563333
SPAC926.05c,-176.85693713368656,-89.83357058369148,-89.4441481128319,-2.4207815628368223
SPAC926.09c,-350.5356856687572,-180.7624144988084,-175.6115241354322,-5.8382529654833775
SPAC323.01c,-186.07055391961438,-97.72615744304652,-93.47929517782488,-5.134898701257072
SPNCRNA.948,-118.96274451160879,-60.19733508884129,-59.01338487797233,-0.2479754552048377
SPAC323.06c,-180.25000974519898,-92.10907671318957,-90.28397483998712,-2.1430418079776814
SPAC323.07c,-238.34478583272056,-121.44319987964492,-120.85281039564501,-3.951224442569412
SPAC2F3.02,-194.7114450350556,-99.2909196207607,-100.68013349052777,-5.259608076232922
SPAC2F3.03c,-249.94195669397686,-129.4302992163038,-124.98671378894676,-4.4750563112737325
SPAC2F3.04c,-188.37090688786742,-98.61066213251921,-88.7983892835478,0.9618554718004192
SPAC2F3.05c,-214.673921455224,-117.75440737404844,-113.69640019363982,-16.776886112464293
SPAC2F3.06c,-257.2629425025017,-133.35479259687887,-129.25679193009057,-5.348642024467722
SPAC2F3.08,-228.5931455849323,-117.70975948073314,-115.64282604183116,-4.759439937632038
SPNCRNA.949,-174.63342761062995,-90.69015617178933,-87.98618380655911,-4.042912367718458
SPAC2F3.18c,-216.61665533817376,-110.67523538210452,-111.41635170781376,-5.4749317517445215
SPAC2F3.11,-217.02811283913147,-113.12408559330395,-108.51913828567476,-4.61511103984725
SPNCRNA.240,-55.75313668080192,-25.500184831659336,-29.26552068705361,0.9874311620889742
SPAC11G7.01,-229.258196390759,-117.024064169365,-117.98130495780005,-5.747172736406014
SPAC11G7.02,-244.5322699161901,-126.69370792908391,-122.63057478422004,-4.792012797113871
SPAC11G7.03,-230.4595755350468,-127.93096913325363,-124.678697718487,-22.15009131669385
SPAC11G7.04,-281.60638372199435,-144.65286955662287,-141.46385896539218,-4.510344800020675
SPAPB18E9.01,-217.0185725214245,-112.00466935681824,-109.99052505426012,-4.976621889653926
SPAPB18E9.05c,-236.48524130410007,-122.68050413990619,-118.21558156553156,-4.410844401337698
SPAPB15E9.01c,-325.00888739860903,-168.3735572631789,-160.5129707468772,-3.877640611447077
SPAPB15E9.02c,-167.64470222226794,-84.85855754962344,-88.34802286165264,-5.5618781890081275
SPAC27E2.02,-203.20111679121,-104.89244705752691,-94.81670613122479,3.4919636024582985
SPAC27E2.14,-164.31328495126846,-83.88016503515968,-80.15785269433718,0.2752672217715713
SPAC27E2.05,-191.6952062462033,-90.22028791986351,-100.75667919547804,0.7182391308617468
SPAC27E2.09,-225.3747105944081,-158.07778761337812,-116.13237138266147,-48.83544840163151
SPAC27E2.10c,-193.29310391913762,-100.1516185903033,-96.39604934499823,-3.2545640161639824
SPAPJ698.03c,-233.06057399202209,-120.94476721844072,-117.39324040282769,-5.277433629246302
SPAC19G12.02c,-183.1563836100165,-92.82943050691604,-95.15887931183073,-4.831926208730351
SPAC19G12.04,-164.3646719970478,-87.8177199697409,-77.98969541663817,-1.4427433893312696
SPAC19G12.06c,-285.9232353335359,-145.73912710216476,-144.75116506231453,-4.567056830943387
SPAC19G12.07c,-202.06496141967793,-103.24559339428008,-104.29884802913088,-5.479480003733045
SPAC19G12.08,-231.50679028552742,-121.20885075640827,-113.62606452141104,-3.3281249922919187
SPATRNALEU.04,-321.19561592824033,-157.96757344998932,-166.27346601625194,-3.045423538000932
SPAC19G12.09,-238.86164971505923,-140.93364535452142,-139.46001279536438,-41.532008434826594
SPAC19G12.13c,-181.39209015023843,-95.2902557080396,-96.08425467167801,-9.982420229479176
SPAC19G12.14,-207.35033638440555,-109.6189890469692,-101.31908802697085,-3.5877406895344848
SPAC23A1.07,-186.68511698062423,-98.41204322483381,-91.2903247043824,-3.0172509485919936
SPAC23A1.08c,-329.63633597210463,-164.56231858411925,-169.13225251356553,-4.058235125580154
SPAC23A1.10,-348.9282741787564,-175.5742274810607,-177.9551198610216,-4.601073163325793
SPAC23A1.15c,-201.02820270638256,-106.99970915351804,-108.08573567169056,-14.057242118826053
SPAC23A1.16c,-156.27592289133258,-80.69390268358487,-78.53965611332237,-2.9576359055746195
SPAC26H5.04,-238.83938032057884,-121.992772885734,-121.47952847380287,-4.632921038958044
SPNCRNA.961,-137.91474533091485,-73.13591144686066,-65.72980370652648,-0.9509698224723024
SPAC26H5.07c,-234.62263511766412,-118.11427145813751,-121.14125023507931,-4.632886575552789
SPAC26H5.08c,-246.586015507016,-130.15119513804805,-126.01636537682585,-9.581545007857926
SPAC26H5.09c,-246.7577619653897,-133.7085659888742,-127.74191301663248,-14.692717040116944
SPAC26H5.10c,-349.94330683078636,-176.83830205428478,-178.67230821991214,-5.5673034434105935
SPNCRNA.964,-120.79030951702595,-63.75396123297281,-59.834645044360705,-2.798296760307551
SPNCRNA.965,-143.11722632215833,-74.31769040636392,-71.10333838770558,-2.303802471911183
SPNCRNA.242,-384.2983887784905,-191.26799604002048,-196.46245884346905,-3.4320661049990804
SPSNORNA.13,-366.3587346350985,-183.35169201207097,-185.28630015160417,-2.2792575285766357
SPAC25B8.02,-166.91024284651184,-84.23575506365354,-86.95757968283002,-4.2830918999717085
SPAC25B8.03,-221.36646171415717,-113.0632477270433,-114.39857100146573,-6.095357014351863
SPAC25B8.04c,-172.4488966125877,-91.486916799778,-81.54220158958665,-0.5802217767769378
SPAC25B8.05,-193.578153874266,-99.65446186487664,-97.69534152230223,-3.771649512912859
SPAC25B8.07c,-193.530197504109,-99.647401907687,-97.64866517021116,-3.765869573789161
SPAC25B8.20,-149.3009933154987,-79.37403856479153,-72.17327672009992,-2.246321969392767
SPNCRNA.967,-129.39178370682086,-67.14840987972619,-65.59369753906351,-3.350323711968884
SPAC25B8.10,-207.9960978354672,-110.98163766939086,-101.99840303573536,-4.9839428696590184
SPAC25B8.11,-226.0902351738477,-117.85530969478322,-112.39956600454737,-4.1646405254828665
SPNCRNA.968,-169.48229706849776,-87.8628988335594,-84.19959698627599,-2.5801987513376052
SPAC25B8.13c,-251.9345871559209,-129.68027421620425,-125.78262537015476,-3.528312430438035
SPRRNA.19,-194.51392010005108,-100.68502582935923,-97.49796654856716,-3.669072277875301
SPAC25B8.14,-179.98832740043034,-92.16238654589027,-91.33540860783737,-3.5094677532972867
SPAC25B8.15c,-176.5921637002589,-90.86866700085713,-89.69064446685856,-3.967147767456794
SPAC25B8.16,-204.92116412167562,-105.78015979374544,-103.43255527533272,-4.291550947402612
SPNCRNA.970,-149.06538587297268,-76.78242174029187,-75.72963920010861,-3.4466750674278046
SPNCRNA.971,-132.69368624977494,-67.825519773485,-68.10918801883953,-3.2410215425495887
SPAC694.03,-174.14515771455734,-81.80157840894131,-91.80446105149514,0.5391182541209218
SPAC694.04c,-220.53933512983954,-120.62322053347694,-115.98041337670375,-16.064298780341147
SPNCRNA.972,-158.35985915289888,-84.33354434150839,-73.13912142956933,0.8871933818211915
SPAC1F7.02c,-277.0336849722262,-141.1588188202292,-140.34704087705722,-4.472174725060256
SPAC1F7.03,-248.57495729454251,-124.90207378674057,-128.30600448961522,-4.633120981813335
SPAC1F7.06,-53.69318924385574,-24.840703583732644,-29.00252539531416,-0.15003973519105784
SPAC1F7.07c,-246.2653560217564,-125.23885395178385,-123.03283807888508,-2.006336008912541
SPRRNA.20,-313.92577405745413,-160.7200695713664,-158.16287313482997,-4.957168648742254
SPAC1F7.10,-192.4191983154111,-101.09894312524362,-94.16690309838448,-2.8466479082170224
SPAC1F7.11c,-197.5101052305341,-101.49283471114349,-100.72952498657686,-4.712254467186256
SPAC1F7.12,-234.5778718551851,-129.09853936935932,-113.97700491990356,-8.497672434077742
SPAC21E11.03c,-207.2246961491525,-113.28169144632044,-106.16281399784452,-12.219809295012483
SPAC21E11.05c,-189.03768433990098,-95.4981073611057,-98.6089157674416,-5.069338788646292
SPAC21E11.08,-234.6321320571071,-122.5143804253792,-112.56599884478779,-0.4482472130598865
SPATRNASER.03,-218.80132337368488,-110.76686217165224,-112.5547113950303,-4.5202501929976515
SPATRNAMET.03,-196.76983374427692,-99.34498955862593,-101.0624026946044,-3.63755850895339
SPAC2C4.05,-220.03659141094954,-115.30405535741257,-107.81646395623812,-3.0839279027011344
SPAC2C4.06c,-203.18964570285095,-103.62202973136242,-103.97002947306521,-4.40241350157666
SPAC2C4.08,-132.49404210442927,-67.60030061219125,-68.30825627213375,-3.4145147798957116
SPAC2C4.11c,-243.1474619451601,-125.64133990769376,-121.747472043443,-4.2413500059766704
SPAC2C4.12c,-210.19286167174386,-109.09873836597565,-104.99002126170325,-3.895897955935027
SPAC2C4.14c,-214.90650350261487,-111.39665174275694,-108.8475604702076,-5.337708710349716
SPAC2C4.15c,-215.00686018153908,-119.21058242322849,-114.02275902508137,-18.226481266770772
SPAC2C4.16c,-356.12733293112353,-179.37058043215356,-181.71179622402929,-4.955043725059396
SPNCRNA.974,-157.77504511485338,-84.22035809379815,-87.08153239157993,-13.526845370524715
SPNCRNA.975,-138.78185520411412,-75.15447788904208,-63.9158624364179,-0.2884851213458717
SPNCRNA.976,-137.46550342399146,-70.63133804230259,-68.09052585458342,-1.2563604728945563
SPAC25G10.01,-196.06409715647754,-100.04186017562904,-101.6769171967557,-5.654680215907207
SPAC25G10.05c,-271.21669998573105,-136.41106129916798,-139.5992991726863,-4.793660486123258
SPAC25G10.06,-313.05398707442936,-158.37214265795384,-159.83976644534582,-5.157922028870189
SPAC25G10.07c,-193.66499491649031,-100.98724830224596,-97.51670672013277,-4.8389601058884475
SPAC25G10.09c,-263.2644403795985,-137.74021608287802,-127.50202023382704,-1.9777959371065208
SPAC27F1.02c,-242.3002099233361,-127.11194329540936,-118.77207425909641,-3.583807631169692
SPAC27F1.03c,-167.02806842580767,-84.8295081647721,-83.54355590238968,-1.344995641354075
SPAC27F1.04c,-176.05378555719878,-88.53599890563557,-90.97082491807107,-3.4530382665078885
SPAC27F1.07,-238.3674092452909,-119.95362868993662,-124.29943586375042,-5.885655308396139
SPAC27F1.08,-211.52767598437947,-108.4727306489571,-110.17132550799536,-7.116380172572974
SPAC27F1.09c,-236.31614800134184,-122.25511783320799,-120.18617640306644,-6.1251462349325445
SPAC23D3.01,-212.91822409020267,-110.14714502346443,-106.16179289050012,-3.390713823761871
SPAC23D3.02,-202.77261880898845,-105.97648750261627,-101.20450639727652,-4.408375090904316
SPAC23D3.03c,-218.79495933539383,-112.6880337939167,-110.92541438375885,-4.818488842281739
SPNCRNA.979,-188.8558861372569,-94.40933000665741,-93.36244127716394,1.0841148534355511
SPAC23D3.08,-202.83609692244582,-104.21536382979885,-103.7950527011656,-5.17431960851863
SPAC23D3.11,-220.76768235942046,-143.4083753060549,-116.62920125606315,-39.269894202697635
SPNCRNA.980,-134.79776381403923,-72.31777867226444,-64.67298633435513,-2.1930011925803403
SPAC23D3.17,-165.98628819591752,-85.86169425161347,-84.6667495652123,-4.5421556209082325
SPNCRNA.981,-121.57297302287235,-64.88730474846432,-56.74452097618085,-0.058852701772806874
SPAC30.01c,-253.86438437134478,-129.3778706116534,-130.50888668302096,-6.0223729233295575
SPAC30.02c,-199.6712060104341,-102.86890346904524,-102.19212893038635,-5.3898263889975055
SPAC30.04c,-250.3663296893507,-130.05949293756785,-125.41740878230914,-5.110572030526299
SPAC29E6.01,-200.00048112995603,-102.56675693654805,-101.7931470261666,-4.359422832758612
SPAC29E6.03c,-228.4573972363657,-117.18248263325759,-117.11168337300056,-5.836768769892501
SPAC29E6.05c,-186.49831029231132,-99.11482268464327,-84.14283710000896,3.2406505076590686
SPAC29E6.04,-180.15977241766285,-89.52330246090521,-90.05144655359159,0.5850234031660477
SPAC29E6.07,-114.42730765619991,-60.151134103378446,-56.83904240737482,-2.562868854553372
SPAC29E6.08,-288.0853136264882,-146.5309092609302,-147.27361829303356,-5.719213927475607
SPAC16.01,-183.3452207305358,-96.26543322979286,-88.49859442121813,-1.4188069204751628
SPNCRNA.986,-120.72110522407264,-60.19040307540123,-63.67098077804478,-3.140278629373356
SPAC16.03c,-194.2289287503841,-99.92697515491541,-99.5884672080935,-5.286513612624901
SPAC16.05c,-259.31499041626444,-131.58615524803275,-132.41827924276427,-4.6894440745326165
SPAC9E9.01,-81.30871301301454,-39.359651317987094,-41.523892221783726,0.42516947324374144
SPNCRNA.987,-54.97727009633326,-21.56060854246704,-32.506060226080265,0.9106013277859546
SPAC9E9.03,-298.8842759643162,-150.09507646509138,-153.11998000603546,-4.3307805068105845
SPAC9E9.04,-225.7399945356616,-125.61329099054487,-122.26995400239694,-22.143250457280264
SPAC9E9.09c,-341.6004515459423,-173.72391403143544,-172.51660425913738,-4.640066744630587
SPNCRNA.989,-159.29476678456143,-82.80243193950042,-78.151103742389,-1.6587688973280024
SPAC9E9.15,-217.2976571041829,-111.1141711532774,-110.5345010885193,-4.351015137613756
SPNCRNA.311,-50.58409866549746,-27.54291312476825,-24.05679420487901,-1.0156086641498234
SPNCRNA.991,-121.98529122235443,-59.63381076241704,-65.33942810966549,-2.987947649728113
SPAC17C9.14,-166.42332776121353,-88.9018624557258,-76.85546891351768,0.6659963919700544
SPAC17C9.10,-206.4560063426832,-109.29936268858181,-99.87553643534271,-2.7188927812413515
SPAC17C9.07,-184.5170665516831,-95.75435407658888,-93.7307116307398,-4.9679991556456295
SPAC17C9.05c,-159.7628911624839,-82.82304193358503,-80.35946633285981,-3.419617103961002
SPAC17C9.01c,-189.4667154594881,-99.0785725478018,-95.04237193644022,-4.654229024753932
SPAC1851.04c,-208.32314393549424,-107.42104332861277,-104.31295011273409,-3.4108495058526387
SPAC27D7.02c,-194.2004139698196,-97.55935092759472,-101.27378694120334,-4.632723898978469
SPNCRNA.993,-75.23234473306252,-44.95308408056738,-27.723649881464443,2.5556107710307003
SPAC27D7.06,-237.06185069288867,-122.20265479413008,-121.48172890577057,-6.622533007011953
SPNCRNA.995,-157.16913887167505,-82.30479027833779,-71.21762298368607,3.6467256096511846
SPNCRNA.996,-130.06280700114158,-68.03662511235639,-73.94618631983937,-11.920004431054167
SPAC637.03,-226.97635792267548,-123.7276757101475,-114.27471742815399,-11.026035215625997
SPAC637.04,-204.81646997292262,-103.40657755390819,-104.79960639125127,-3.3897139722368195
SPAC637.05c,-241.9605417861716,-121.60318961154016,-125.48687120262085,-5.129519027989346
SPAC637.06,-283.0028284706579,-145.01937944329902,-141.46467098438632,-3.481221957027458
SPAC637.09,-244.14516285541055,-125.32351068622866,-123.70690640201882,-4.885254232836928
SPNCRNA.999,-97.89590469357756,-44.005847262195424,-52.428623632655686,1.461433798726432
SPAC637.11,-191.22883362519147,-99.83292852930059,-95.31409105589043,-3.9181859599995335
SPAC637.12c,-202.49290796830638,-105.04310273197571,-102.47196524656404,-5.022160010233364
SPNCRNA.1000,-117.12938023899136,-63.515776888776095,-52.91437537196958,0.6992279782456876
SPAC637.13c,-227.3520886540097,-118.2566731432227,-112.07453126851404,-2.979115757726987
SPNCRNA.249,-126.37094719989264,-68.06149977349156,-56.94783900755976,1.3616084188412998
SPAC31F12.01,-218.37076875413632,-110.00505614307656,-112.26896061672606,-3.9032480056662853
SPAC12B10.02c,-197.8380660571724,-103.38738422894964,-99.02427189716288,-4.5735900689401205
SPAC12B10.03,-209.6465069700263,-109.436888432084,-103.64973269089123,-3.4401141529489223
SPNCRNA.1001,-138.06641699582244,-68.73596541265405,-72.81373175940844,-3.483280176240044
SPAC12B10.04,-219.7298876744297,-138.79214920413764,-109.19466111997166,-28.25692264967958
SPAC12B10.07,-217.43265762270173,-112.78162553606323,-110.8310696234186,-6.180037536780106
SPAC12B10.08c,-166.71848428884942,-84.10717623202895,-79.71508622579938,2.89622183102108
SPAC12B10.09,-186.25885360535315,-95.26840698149813,-95.65522706010242,-4.664780436247384
SPAC12B10.10,-175.12491931626437,-91.42753313196457,-86.98544964788674,-3.2880634635869237
SPNCRNA.1003,-120.55490576344587,-61.41252142457555,-59.57469243650397,-0.4323080976336513
SPAC12B10.15c,-152.43149315234405,-77.00005268853782,-78.41747325878289,-2.9860327949766656
SPNCRNA.1004,-147.83955013946903,-81.18012050519522,-71.44965727156755,-4.790227637293724
SPAC1093.07,-138.6365595551053,-73.12484741870372,-72.609952350293,-7.098240213891388
SPAC1093.01,-257.5366276987043,-131.87299709569336,-130.90923887692406,-5.245608273913092
SPAC1093.02,-225.98658092560996,-116.46431385153211,-113.28234681238004,-3.760079738302238
SPAC1093.03,-196.7012957363676,-101.72139081516899,-99.78348733653057,-4.80358241533196
SPAC1093.04c,-205.53734108226,-105.58317581098405,-105.24941290745458,-5.295247636178686
SPAC1093.06c,-238.9428760203402,-122.22674927691986,-122.58830615801641,-5.872179414596047
SPNCRNA.1006,-95.95546998656643,-50.87156970975221,-44.378797702310564,0.7051025745036839
SPAC30C2.02,-231.99942213540132,-121.82287312133622,-120.50013887903951,-10.323589864974338
SPAC30C2.04,-274.16744137573653,-138.7927646056374,-141.3115615746357,-5.936884804536646
